0.5200000000,0.8865011126,-0.3345011126,0.5520000000,-0.2173254051,0.5862642984,-0.3345011126
0.5300000000,0.8868454904,-0.3338454904,0.5530000000,-0.2206638600,0.0655622192,-0.3338454904
0.5400000000,0.8819560191,-0.3279560191,0.5540000000,-0.2239434201,0.5889471312,-0.3279560191
0.5500000000,0.8823264960,-0.3273264960,0.5550000000,-0.2272166851,0.0629523080,-0.3273264960
0.5600000000,0.8774105872,-0.3214105872,0.5560000000,-0.2304307910,0.5915908730,-0.3214105872
0.5700000000,0.8778080822,-0.3208080822,0.5570000000,-0.2336388718,0.0602505052,-0.3208080822
0.5800000000,0.8728661177,-0.3148661177,0.5580000000,-0.2367875330,0.5941964488,-0.3148661177
0.5900000000,0.8732915457,-0.3142915457,0.5590000000,-0.2399304484,0.0574572019,-0.3142915457
0.6000000000,0.8683238978,-0.3083238978,0.5600000000,-0.2430136874,0.5967647922,-0.3083238978
0.6100000000,0.8687781698,-0.3077781698,0.5610000000,-0.2460914691,0.0545727929,-0.3077781698
0.6200000000,0.8637852014,-0.3017852014,0.5620000000,-0.2491093211,0.5992968460,-0.3017852014
0.6300000000,0.8642692246,-0.3012692246,0.5630000000,-0.2521220134,0.0515976765,-0.3012692246
0.6400000000,0.8592512890,-0.2952512890,0.5640000000,-0.2550745263,0.6017935615,-0.2952512890
0.6500000000,0.8597659665,-0.2947659665,0.5650000000,-0.2580221859,0.0485322538,-0.2947659665
0.6600000000,0.8547234075,-0.2887234075,0.5660000000,-0.2609094200,0.6042558986,-0.2887234075
0.6700000000,0.8552696382,-0.2882696382,0.5670000000,-0.2637921164,0.0453769288,-0.2882696382
0.6800000000,0.8502027899,-0.2822027899,0.5680000000,-0.2666141443,0.6066848257,-0.2822027899
0.6900000000,0.8507814688,-0.2817814688,0.5690000000,-0.2694319590,0.0421321085,-0.2817814688
0.7000000000,0.8456906556,-0.2756906556,0.5700000000,-0.2721888655,0.6090813193,-0.2756906556
0.7100000000,0.8463026736,-0.2753026736,0.5710000000,-0.2749418923,0.0387982018,-0.2753026736
0.7200000000,0.8411882100,-0.2691882100,0.5720000000,-0.2776337744,0.6114463640,-0.2691882100
0.7300000000,0.8418344538,-0.2688344538,0.5730000000,-0.2803221189,0.0353756203,-0.2688344538
0.7400000000,0.8366966443,-0.2626966443,0.5740000000,-0.2829490853,0.6137809524,-0.2626966443
0.7500000000,0.8373779965,-0.2623779965,0.5750000000,-0.2855728653,0.0318647772,-0.2623779965
0.7600000000,0.8322171356,-0.2562171356,0.5760000000,-0.2881350367,0.6160860846,-0.2562171356
0.7700000000,0.8329344748,-0.2559344748,0.5770000000,-0.2906943814,0.0282660877,-0.2559344748
0.7800000000,0.8277508471,-0.2497508471,0.5780000000,-0.2931918899,0.6183627684,-0.2497508471
0.7900000000,0.8285050474,-0.2495050474,0.5790000000,-0.2956869404,0.0245799685,-0.2495050474
0.8000000000,0.8232989272,-0.2432989272,0.5800000000,-0.2981199296,0.6206120192,-0.2432989272
0.8100000000,0.8240908588,-0.2430908588,0.5810000000,-0.3005508382,0.0208068376,-0.2430908588
0.8200000000,0.8188625102,-0.2368625102,0.5820000000,-0.3029194633,0.6228348594,-0.2368625102
0.8300000000,0.8196930391,-0.2366930391,0.5830000000,-0.3052863937,0.0169471141,-0.2366930391
0.8400000000,0.8144427159,-0.2304427159,0.5840000000,-0.3075908209,0.6250323187,-0.2304427159
0.8500000000,0.8153127037,-0.2303127037,0.5850000000,-0.3098939479,0.0130012181,-0.2303127037
0.8600000000,0.8100406494,-0.2240406494,0.5860000000,-0.3121343544,0.6272054335,-0.2240406494
0.8700000000,0.8109509537,-0.2239509537,0.5870000000,-0.3143738639,0.0089695702,-0.2239509537
0.8800000000,0.8056574012,-0.2176574012,0.5880000000,-0.3165504379,0.6293552474,-0.2176574012
0.8900000000,0.8066088753,-0.2176088753,0.5890000000,-0.3187265267,0.0048525918,-0.2176088753
0.9000000000,0.8012940472,-0.2112940472,0.5900000000,-0.3208394672,0.6314828102,-0.2112940472
0.9100000000,0.8022875401,-0.2112875401,0.5910000000,-0.3229523426,0.0006507041,-0.2112875401
0.9200000000,0.7969516484,-0.2049516484,0.5920000000,-0.3250018591,0.6335891786,-0.2049516484
0.9300000000,0.7979880051,-0.2049880051,0.5930000000,-0.3270517391,-0.0036356712,-0.2049880051
0.9400000000,0.7926312509,-0.1986312509,0.5940000000,-0.3290380516,0.6356754153,-0.1986312509
0.9500000000,0.7937113120,-0.1987113120,0.5950000000,-0.3310251647,-0.0080061128,-0.1987113120
0.9600000000,0.7883338862,-0.1923338862,0.5960000000,-0.3329485036,0.6377425896,-0.1923338862
0.9700000000,0.7894584881,-0.1924584881,0.5970000000,-0.3348730885,-0.0124601998,-0.1924584881
0.9800000000,0.7840605704,-0.1860605704,0.5980000000,-0.3367336942,0.6397917765,-0.1860605704
0.9900000000,0.7852305455,-0.1862305455,0.5990000000,-0.3385959996,-0.0169975119,-0.1862305455
1.0000000000,0.7798123049,-0.1798123049,0.6000000000,-0.3403941227,0.6418240570,-0.1798123049
1.0100000000,0.7810284812,-0.1800284812,0.6010000000,-0.3421944075,-0.0216176294,-0.1800284812
1.0200000000,0.7755900760,-0.1735900760,0.6020000000,-0.3439303083,0.6438405181,-0.1735900760
1.0300000000,0.7768532774,-0.1738532774,0.6030000000,-0.3456688410,-0.0263201338,-0.1738532774
1.0400000000,0.7713948549,-0.1673948549,0.6040000000,-0.3473427896,0.6458422523,-0.1673948549
1.0500000000,0.7727059009,-0.1677059009,0.6050000000,-0.3490198486,-0.0311046078,-0.1677059009
1.0600000000,0.7672275974,-0.1612275974,0.6060000000,-0.3506321246,0.6478303573,-0.1612275974
1.0700000000,0.7685873037,-0.1615873037,0.6070000000,-0.3522479976,-0.0359706354,-0.1615873037
1.0800000000,0.7630892444,-0.1550892444,0.6080000000,-0.3537988900,0.6498059367,-0.1550892444
1.0900000000,0.7644984224,-0.1554984224,0.6090000000,-0.3553538743,-0.0409178023,-0.1554984224
1.1000000000,0.7589807214,-0.1489807214,0.6100000000,-0.3568436815,0.6517700990,-0.1489807214
1.1100000000,0.7604401783,-0.1494401783,0.6110000000,-0.3583380833,-0.0459456961,-0.1494401783
1.1200000000,0.7549029388,-0.1429029388,0.6120000000,-0.3597671127,0.6537239577,-0.1429029388
1.1300000000,0.7564134778,-0.1434134778,0.6130000000,-0.3612012474,-0.0510539063,-0.1434134778
1.1400000000,0.7508567915,-0.1368567915,0.6140000000,-0.3625698154,0.6556686316,-0.1368567915
1.1500000000,0.7524192118,-0.1374192118,0.6150000000,-0.3639440075,-0.0562420247,-0.1374192118
1.1600000000,0.7468431593,-0.1308431593,0.6160000000,-0.3652524391,0.6576052439,-0.1308431593
1.1700000000,0.7484582558,-0.1314582558,0.6170000000,-0.3665670216,-0.0615096455,-0.1314582558
1.1800000000,0.7428629066,-0.1248629066,0.6180000000,-0.3678156507,0.6595349229,-0.1248629066
1.1900000000,0.7445314702,-0.1255314702,0.6190000000,-0.3690709654,-0.0668563657,-0.1255314702
1.2000000000,0.7389168822,-0.1189168822,0.6200000000,-0.3702601342,0.6614588013,-0.1189168822
1.2100000000,0.7406397000,-0.1196397000,0.6210000000,-0.3714565312,-0.0722817849,-0.1196397000
1.2200000000,0.7350059199,-0.1130059199,0.6220000000,-0.3725865904,0.6633780162,-0.1130059199
1.2300000000,0.7367837749,-0.1137837749,0.6230000000,-0.3737244282,-0.0777855059,-0.1137837749
1.2400000000,0.7311308379,-0.1071308379,0.6240000000,-0.3747957365,0.6652937090,-0.1071308379
1.2500000000,0.7329645092,-0.1079645092,0.6250000000,-0.3758753816,-0.0833671346,-0.1079645092
1.2600000000,0.7272924389,-0.1012924389,0.6260000000,-0.3768883060,0.6672070254,-0.1012924389
1.2700000000,0.7291827017,-0.1021827017,0.6270000000,-0.3779101330,-0.0890262804,-0.1021827017
1.2800000000,0.7234915106,-0.0954915106,0.6280000000,-0.3788650481,0.6691191152,-0.0954915106
1.2900000000,0.7254391362,-0.0964391362,0.6290000000,-0.3798294395,-0.0947625565,-0.0964391362
1.3000000000,0.7197288248,-0.0897288248,0.6300000000,-0.3807267278,0.6710311321,-0.0897288248
1.3100000000,0.7217345806,-0.0907345806,0.6310000000,-0.3816340736,-0.1005755796,-0.0907345806
1.3200000000,0.7160051383,-0.0840051383,0.6320000000,-0.3824741249,0.6729442338,-0.0840051383
1.3300000000,0.7180697880,-0.0850697880,0.6330000000,-0.3833248228,-0.1064649705,-0.0850697880
1.3400000000,0.7123211922,-0.0783211922,0.6340000000,-0.3841080347,0.6748595813,-0.0783211922
1.3500000000,0.7144454957,-0.0794454957,0.6350000000,-0.3849024897,-0.1124303544,-0.0794454957
1.3600000000,0.7086777123,-0.0726777123,0.6360000000,-0.3856292668,0.6767783398,-0.0726777123
1.3700000000,0.7108624259,-0.0738624259,0.6370000000,-0.3863678911,-0.1184713607,-0.0738624259
1.3800000000,0.7050754092,-0.0670754092,0.6380000000,-0.3870386452,0.6787016777,-0.0670754092
1.3900000000,0.7073212854,-0.0683212854,0.6390000000,-0.3877218580,-0.1245876234,-0.0683212854
1.4000000000,0.7015149777,-0.0615149777,0.6400000000,-0.3883370078,0.6806307668,-0.0615149777
1.4100000000,0.7038227655,-0.0628227655,0.6410000000,-0.3889652355,-0.1307787813,-0.0628227655
1.4200000000,0.6979970977,-0.0559970977,0.6420000000,-0.3895252064,0.6825667823,-0.0559970977
1.4300000000,0.7003675425,-0.0573675425,0.6430000000,-0.3900988819,-0.1370444781,-0.0573675425
1.4400000000,0.6945224335,-0.0505224335,0.6440000000,-0.3906041062,0.6845109025,-0.0505224335
1.4500000000,0.6969562771,-0.0519562771,0.6450000000,-0.3911236690,-0.1433843628,-0.0519562771
1.4600000000,0.6910916340,-0.0450916340,0.6460000000,-0.3915745853,0.6864643089,-0.0450916340
1.4700000000,0.6935896149,-0.0465896149,0.6470000000,-0.3920404815,-0.1497980895,-0.0465896149
1.4800000000,0.6877053331,-0.0397053331,0.6480000000,-0.3924375348,0.6884281859,-0.0397053331
1.4900000000,0.6902681862,-0.0412681862,0.6490000000,-0.3928502167,-0.1562853181,-0.0412681862
1.5000000000,0.6843641490,-0.0343641490,0.6500000000,-0.3931938581,0.6904037210,-0.0343641490
1.5100000000,0.6869926062,-0.0359926062,0.6510000000,-0.3935537842,-0.1628457138,-0.0359926062
1.5200000000,0.6810686851,-0.0290686851,0.6520000000,-0.3938444711,0.6923921042,-0.0290686851
1.5300000000,0.6837634746,-0.0307634746,0.6530000000,-0.3941521058,-0.1694789480,-0.0307634746
1.5400000000,0.6778195293,-0.0238195293,0.6540000000,-0.3943903011,0.6943945284,-0.0238195293
1.5500000000,0.6805813763,-0.0255813763,0.6550000000,-0.3946461149,-0.1761846980,-0.0255813763
1.5600000000,0.6746172544,-0.0186172544,0.6560000000,-0.3948322874,0.6964121891,-0.0186172544
1.5700000000,0.6774468809,-0.0204468809,0.6570000000,-0.3950367562,-0.1829626473,-0.0204468809
1.5800000000,0.6714624180,-0.0134624180,0.6580000000,-0.3951713804,0.6984462844,-0.0134624180
1.5900000000,0.6743605429,-0.0153605429,0.6590000000,-0.3953249858,-0.1898124860,-0.0153605429
1.6000000000,0.6683555627,-0.0083555627,0.6600000000,-0.3954085414,0.7004980147,-0.0083555627
1.6100000000,0.6713229019,-0.0103229019,0.6610000000,-0.3955117705,-0.1967339105,-0.0103229019
1.6200000000,0.6652972160,-0.0032972160,0.6620000000,-0.3955447426,0.7025685828,-0.0032972160
1.6300000000,0.6683344823,-0.0053344823,0.6630000000,-0.3955980874,-0.2037266242,-0.0053344823
1.6400000000,0.6622878903,0.0017121097,0.6640000000,-0.3955809664,0.7046591939,0.0017121097
1.6500000000,0.6653957937,-0.0003957937,0.6650000000,-0.3955849243,-0.2107903372,-0.0003957937
1.6600000000,0.6593280831,0.0066719169,0.6660000000,-0.3955182051,0.7067710552,0.0066719169
1.6700000000,0.6625073308,0.0044926692,0.6670000000,-0.3954732784,-0.2179247669,0.0044926692
1.6800000000,0.6564182771,0.0115817229,0.6680000000,-0.3953574612,0.7089053762,0.0115817229
1.6900000000,0.6596695734,0.0093304266,0.6690000000,-0.3952641569,-0.2251296379,0.0093304266
1.7000000000,0.6535589398,0.0164410602,0.6700000000,-0.3950997463,0.7110633683,0.0164410602
1.7100000000,0.6568829866,0.0141170134,0.6710000000,-0.3949585762,-0.2324046822,0.0141170134
1.7200000000,0.6507505241,0.0212494759,0.6720000000,-0.3947460814,0.7132462450,0.0212494759
1.7300000000,0.6541480205,0.0188519795,0.6730000000,-0.3945575616,-0.2397496394,0.0188519795
1.7400000000,0.6479934683,0.0260065317,0.6740000000,-0.3942974963,0.7154552216,0.0260065317
1.7500000000,0.6514651109,0.0235348891,0.6750000000,-0.3940621474,-0.2471642569,0.0235348891
1.7600000000,0.6452881957,0.0307118043,0.6760000000,-0.3937550294,0.7176915152,0.0307118043
1.7700000000,0.6488346786,0.0281653214,0.6770000000,-0.3934733762,-0.2546482901,0.0281653214
1.7800000000,0.6426351152,0.0353648848,0.6780000000,-0.3931197273,0.7199563449,0.0353648848
1.7900000000,0.6462571302,0.0327428698,0.6790000000,-0.3927922986,-0.2622015024,0.0327428698
1.8000000000,0.6400346209,0.0399653791,0.6800000000,-0.3923926448,0.7222509313,0.0399653791
1.8100000000,0.6437328575,0.0372671425,0.6810000000,-0.3920199734,-0.2698236655,0.0372671425
1.8200000000,0.6374870926,0.0445129074,0.6820000000,-0.3915748443,0.7245764965,0.0445129074
1.8300000000,0.6412622382,0.0417377618,0.6830000000,-0.3911574667,-0.2775145596,0.0417377618
1.8400000000,0.6349928955,0.0490071045,0.6840000000,-0.3906673957,0.7269342645,0.0490071045
1.8500000000,0.6388456353,0.0461543647,0.6850000000,-0.3902058520,-0.2852739733,0.0461543647
1.8600000000,0.6325523807,0.0534476193,0.6860000000,-0.3896713758,0.7293254606,0.0534476193
1.8700000000,0.6364833977,0.0505166023,0.6870000000,-0.3891662098,-0.2931017041,0.0505166023
1.8800000000,0.6301658846,0.0578341154,0.6880000000,-0.3885878687,0.7317513116,0.0578341154
1.8900000000,0.6341758602,0.0548241398,0.6890000000,-0.3880396273,-0.3009975583,0.0548241398
1.9000000000,0.6278337297,0.0621662703,0.6900000000,-0.3874179646,0.7342130458,0.0621662703
1.9100000000,0.6319233432,0.0590766568,0.6910000000,-0.3868271980,-0.3089613515,0.0590766568
1.9200000000,0.6255562243,0.0664437757,0.6920000000,-0.3861627602,0.7367118927,0.0664437757
1.9300000000,0.6297261534,0.0632738466,0.6930000000,-0.3855300218,-0.3169929082,0.0632738466
1.9400000000,0.6233336625,0.0706663375,0.6940000000,-0.3848233584,0.7392490833,0.0706663375
1.9500000000,0.6275845832,0.0674154168,0.6950000000,-0.3841492042,-0.3250920624,0.0674154168
1.9600000000,0.6211663247,0.0748336753,0.6960000000,-0.3834008675,0.7418258498,0.0748336753
1.9700000000,0.6254989112,0.0715010888,0.6970000000,-0.3826858566,-0.3332586576,0.0715010888
1.9800000000,0.6190544770,0.0789455230,0.6980000000,-0.3818964014,0.7444434255,0.0789455230
1.9900000000,0.6234694025,0.0755305975,0.6990000000,-0.3811410954,-0.3414925471,0.0755305975
2.0000000000,0.6169983720,0.0830016280,0.7000000000,-0.3803110791,0.7471030450,0.0830016280
2.0100000000,0.6214963079,0.0795036921,0.7010000000,-0.3795160422,-0.3497935939,0.0795036921
2.0200000000,0.6149982485,0.0870017515,0.7020000000,-0.3786460247,0.7498059440,0.0870017515
2.0300000000,0.6195798652,0.0834201348,0.7030000000,-0.3778118233,-0.3581616708,0.0834201348
2.0400000000,0.6130543316,0.0909456684,0.7040000000,-0.3769023666,0.7525533593,0.0909456684
2.0500000000,0.6177202982,0.0872797018,0.7050000000,-0.3760295696,-0.3665966611,0.0872797018
2.0600000000,0.6111668329,0.0948331671,0.7060000000,-0.3750812379,0.7553465289,0.0948331671
2.0700000000,0.6159178175,0.0910821825,0.7070000000,-0.3741704161,-0.3750984580,0.0910821825
2.0800000000,0.6093359506,0.0986640494,0.7080000000,-0.3731837756,0.7581866917,0.0986640494
2.0900000000,0.6141726203,0.0948273797,0.7090000000,-0.3722355018,-0.3836669655,0.0948273797
2.1000000000,0.6075618694,0.1024381306,0.7100000000,-0.3712111205,0.7610750875,0.1024381306
2.1100000000,0.6124848904,0.0985151096,0.7110000000,-0.3702259694,-0.3923020976,0.0985151096
2.1200000000,0.6058447608,0.1061552392,0.7120000000,-0.3691644170,0.7640129574,0.1061552392
2.1300000000,0.6108547986,0.1021452014,0.7130000000,-0.3681429650,-0.4010037796,0.1021452014
2.1400000000,0.6041847832,0.1098152168,0.7140000000,-0.3670448128,0.7670015432,0.1098152168
2.1500000000,0.6092825026,0.1057174974,0.7150000000,-0.3659876379,-0.4097719472,0.1057174974
2.1600000000,0.6025820817,0.1134179183,0.7160000000,-0.3648534587,0.7700420877,0.1134179183
2.1700000000,0.6077681472,0.1092318528,0.7170000000,-0.3637611402,-0.4186065473,0.1092318528
2.1800000000,0.6010367889,0.1169632111,0.7180000000,-0.3625915081,0.7731358346,0.1169632111
2.1900000000,0.6063118642,0.1126881358,0.7190000000,-0.3614646267,-0.4275075377,0.1126881358
2.2000000000,0.5995490240,0.1204509760,0.7200000000,-0.3602601169,0.7762840287,0.1204509760
2.2100000000,0.6049137728,0.1160862272,0.7210000000,-0.3590992547,-0.4364748878,0.1160862272
2.2200000000,0.5981188937,0.1238811063,0.7220000000,-0.3578604436,0.7794879153,0.1238811063
2.2300000000,0.6035739795,0.1194260205,0.7230000000,-0.3566661834,-0.4455085780,0.1194260205
2.2400000000,0.5967464921,0.1272535079,0.7240000000,-0.3553936483,0.7827487408,0.1272535079
2.2500000000,0.6022925781,0.1227074219,0.7250000000,-0.3541665741,-0.4546086005,0.1227074219
2.2600000000,0.5954319005,0.1305680995,0.7260000000,-0.3528608931,0.7860677526,0.1305680995
2.2700000000,0.6010696501,0.1259303499,0.7270000000,-0.3516015896,-0.4637749590,0.1259303499
2.2800000000,0.5941751881,0.1338248119,0.7280000000,-0.3502633415,0.7894461987,0.1338248119
2.2900000000,0.5999052648,0.1290947352,0.7290000000,-0.3489723941,-0.4730076691,0.1290947352
2.3000000000,0.5929764116,0.1370235884,0.7300000000,-0.3476021582,0.7928853281,0.1370235884
2.3100000000,0.5987994791,0.1322005209,0.7310000000,-0.3462801530,-0.4823067583,0.1322005209
2.3200000000,0.5918356152,0.1401643848,0.7320000000,-0.3448785092,0.7963863904,0.1401643848
2.3300000000,0.5977523379,0.1352476621,0.7330000000,-0.3435260326,-0.4916722660,0.1352476621
2.3400000000,0.5907528315,0.1432471685,0.7340000000,-0.3420935609,0.7999506365,0.1432471685
2.3500000000,0.5967638740,0.1382361260,0.7350000000,-0.3407111996,-0.5011042441,0.1382361260
2.3600000000,0.5897280808,0.1462719192,0.7360000000,-0.3392484804,0.8035793177,0.1462719192
2.3700000000,0.5958341084,0.1411658916,0.7370000000,-0.3378368215,-0.5106027564,0.1411658916
2.3800000000,0.5887613715,0.1492386285,0.7380000000,-0.3363444352,0.8072736863,0.1492386285
2.3900000000,0.5949630503,0.1440369497,0.7390000000,-0.3349040657,-0.5201678796,0.1440369497
2.4000000000,0.5878527003,0.1521472997,0.7400000000,-0.3333825927,0.8110349956,0.1521472997
2.4100000000,0.5941506974,0.1468493026,0.7410000000,-0.3319140997,-0.5297997025,0.1468493026
2.4200000000,0.5870020524,0.1549979476,0.7420000000,-0.3303641202,0.8148644996,0.1549979476
2.4300000000,0.5933970356,0.1496029644,0.7430000000,-0.3288680906,-0.5394983270,0.1496029644
2.4400000000,0.5862094011,0.1577905989,0.7440000000,-0.3272901846,0.8187634532,0.1577905989
2.4500000000,0.5927020398,0.1522979602,0.7450000000,-0.3257672050,-0.5492638675,0.1522979602
2.4600000000,0.5854747086,0.1605252914,0.7460000000,-0.3241619521,0.8227331123,0.1605252914
2.4700000000,0.5920656732,0.1549343268,0.7470000000,-0.3226126088,-0.5590964516,0.1549343268
2.4800000000,0.5847979258,0.1632020742,0.7480000000,-0.3209805881,0.8267747335,0.1632020742
2.4900000000,0.5914878880,0.1575121120,0.7490000000,-0.3194054670,-0.5689962196,0.1575121120
2.5000000000,0.5841789923,0.1658210077,0.7500000000,-0.3177472569,0.8308895746,0.1658210077
2.5100000000,0.5909686255,0.1600313745,0.7510000000,-0.3161469431,-0.5789633255,0.1600313745
2.5200000000,0.5836178366,0.1683821634,0.7520000000,-0.3144631215,0.8350788941,0.1683821634
2.5300000000,0.5905078160,0.1624921840,0.7530000000,-0.3128381997,-0.5889979360,0.1624921840
2.5400000000,0.5831143764,0.1708856236,0.7540000000,-0.3111293434,0.8393439517,0.1708856236
2.5500000000,0.5901053788,0.1648946212,0.7550000000,-0.3094803972,-0.5991002318,0.1648946212
2.5600000000,0.5826685187,0.1733314813,0.7560000000,-0.3077470824,0.8436860078,0.1733314813
2.5700000000,0.5897612227,0.1672387773,0.7570000000,-0.3060746946,-0.6092704067,0.1672387773
2.5800000000,0.5822801595,0.1757198405,0.7580000000,-0.3043174962,0.8481063241,0.1757198405
2.5900000000,0.5894752462,0.1695247538,0.7590000000,-0.3026222487,-0.6195086683,0.1695247538
2.6000000000,0.5819491846,0.1780508154,0.7600000000,-0.3008417405,0.8526061632,0.1780508154
2.6100000000,0.5892473369,0.1717526631,0.7610000000,-0.2991242139,-0.6298152381,0.1717526631
2.6200000000,0.5816754690,0.1803245310,0.7620000000,-0.2973209686,0.8571867889,0.1803245310
2.6300000000,0.5890773726,0.1739226274,0.7630000000,-0.2955817423,-0.6401903513,0.1739226274
2.6400000000,0.5814588779,0.1825411221,0.7640000000,-0.2937563311,0.8618494662,0.1825411221
2.6500000000,0.5889652205,0.1760347795,0.7650000000,-0.2919959833,-0.6506342572,0.1760347795
2.6600000000,0.5812992659,0.1847007341,0.7660000000,-0.2901489760,0.8665954610,0.1847007341
2.6700000000,0.5889107381,0.1780892619,0.7670000000,-0.2883680833,-0.6611472191,0.1780892619
2.6800000000,0.5811964776,0.1868035224,0.7680000000,-0.2865000481,0.8714260405,0.1868035224
2.6900000000,0.5889137728,0.1800862272,0.7690000000,-0.2846991858,-0.6717295148,0.1800862272
2.7000000000,0.5811503481,0.1888496519,0.7700000000,-0.2828106893,0.8763424734,0.1888496519
2.7100000000,0.5889741624,0.1820258376,0.7710000000,-0.2809904309,-0.6823814360,0.1820258376
